LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,GDEXPRD,TOT,PC_GDP,A,1984,1.700456243,
NLD,GDEXPRD,TOT,PC_GDP,A,1985,1.830990923,
NLD,GDEXPRD,TOT,PC_GDP,A,1986,1.937093086,
NLD,GDEXPRD,TOT,PC_GDP,A,1987,2.022651616,
NLD,GDEXPRD,TOT,PC_GDP,A,1988,1.963227079,
NLD,GDEXPRD,TOT,PC_GDP,A,1989,1.875194165,
NLD,GDEXPRD,TOT,PC_GDP,A,1990,1.916308422,
NLD,GDEXPRD,TOT,PC_GDP,A,1991,1.81527583,
NLD,GDEXPRD,TOT,PC_GDP,A,1992,1.752488912,
NLD,GDEXPRD,TOT,PC_GDP,A,1993,1.773715886,
NLD,GDEXPRD,TOT,PC_GDP,A,1994,1.809476608,
NLD,GDEXPRD,TOT,PC_GDP,A,1995,1.822710788,
NLD,GDEXPRD,TOT,PC_GDP,A,1996,1.840928894,
NLD,GDEXPRD,TOT,PC_GDP,A,1997,1.84477398,
NLD,GDEXPRD,TOT,PC_GDP,A,1998,1.74206397,
NLD,GDEXPRD,TOT,PC_GDP,A,1999,1.822824162,
NLD,GDEXPRD,TOT,PC_GDP,A,2000,1.789795291,
NLD,GDEXPRD,TOT,PC_GDP,A,2001,1.796086586,
NLD,GDEXPRD,TOT,PC_GDP,A,2002,1.74543089,
NLD,GDEXPRD,TOT,PC_GDP,A,2003,1.78389657,
NLD,GDEXPRD,TOT,PC_GDP,A,2004,1.789013879,
NLD,GDEXPRD,TOT,PC_GDP,A,2005,1.77387939,
NLD,GDEXPRD,TOT,PC_GDP,A,2006,1.740667116,
NLD,GDEXPRD,TOT,PC_GDP,A,2007,1.670300564,
NLD,GDEXPRD,TOT,PC_GDP,A,2008,1.622687338,
NLD,GDEXPRD,TOT,PC_GDP,A,2009,1.665701089,
NLD,GDEXPRD,TOT,PC_GDP,A,2010,1.704039663,
NLD,GDEXPRD,TOT,PC_GDP,A,2011,1.881314735,
NLD,GDEXPRD,TOT,PC_GDP,A,2012,1.916273749,
NLD,GDEXPRD,TOT,PC_GDP,A,2013,1.929865453,
NLD,GDEXPRD,TOT,PC_GDP,A,2014,1.975677482,
NLD,GDEXPRD,TOT,PC_GDP,A,2015,1.984873799,
NLD,GDEXPRD,TOT,PC_GDP,A,2016,1.996846558,
NLD,GDEXPRD,TOT,PC_GDP,A,2017,1.983076519,
NLD,GDEXPRD,TOT,PC_GDP,A,2018,2.163886474,
NZL,GDEXPRD,TOT,MLN_USD,A,1981,721.8149726,
NZL,GDEXPRD,TOT,MLN_USD,A,1983,672.9200637,
NZL,GDEXPRD,TOT,MLN_USD,A,1989,693.0821184,
NZL,GDEXPRD,TOT,MLN_USD,A,1990,796.9149019,
NZL,GDEXPRD,TOT,MLN_USD,A,1991,774.9528587,
NZL,GDEXPRD,TOT,MLN_USD,A,1992,804.9458309,
NZL,GDEXPRD,TOT,MLN_USD,A,1993,868.2337801,
NZL,GDEXPRD,TOT,MLN_USD,A,1995,904.1659065,
NZL,GDEXPRD,TOT,MLN_USD,A,1997,1100.315315,
NZL,GDEXPRD,TOT,MLN_USD,A,1999,1067.34312,
NZL,GDEXPRD,TOT,MLN_USD,A,2001,1293.84286,
NZL,GDEXPRD,TOT,MLN_USD,A,2003,1484.016836,
NZL,GDEXPRD,TOT,MLN_USD,A,2005,1544.429128,
NZL,GDEXPRD,TOT,MLN_USD,A,2007,1698.318309,
NZL,GDEXPRD,TOT,MLN_USD,A,2009,1843.65453,
NZL,GDEXPRD,TOT,MLN_USD,A,2011,1879.599296,
NZL,GDEXPRD,TOT,MLN_USD,A,2013,1842.7259,
NZL,GDEXPRD,TOT,MLN_USD,A,2015,2125.427299,
NZL,GDEXPRD,TOT,MLN_USD,A,2017,2507.363305,
NZL,GDEXPRD,TOT,PC_GDP,A,1981,0.971475816,
NZL,GDEXPRD,TOT,PC_GDP,A,1983,0.867044265,
NZL,GDEXPRD,TOT,PC_GDP,A,1989,0.832719234,
NZL,GDEXPRD,TOT,PC_GDP,A,1990,0.951330629,
NZL,GDEXPRD,TOT,PC_GDP,A,1991,0.940304793,
NZL,GDEXPRD,TOT,PC_GDP,A,1992,0.96451238,
NZL,GDEXPRD,TOT,PC_GDP,A,1993,0.97655695,
NZL,GDEXPRD,TOT,PC_GDP,A,1995,0.924131963,
NZL,GDEXPRD,TOT,PC_GDP,A,1997,1.056485195,
NZL,GDEXPRD,TOT,PC_GDP,A,1999,0.96386968,
NZL,GDEXPRD,TOT,PC_GDP,A,2001,1.10028591,
NZL,GDEXPRD,TOT,PC_GDP,A,2003,1.148911434,
NZL,GDEXPRD,TOT,PC_GDP,A,2005,1.120433051,
NZL,GDEXPRD,TOT,PC_GDP,A,2007,1.156530302,
NZL,GDEXPRD,TOT,PC_GDP,A,2009,1.252303353,
NZL,GDEXPRD,TOT,PC_GDP,A,2011,1.230655271,
NZL,GDEXPRD,TOT,PC_GDP,A,2013,1.15375195,
NZL,GDEXPRD,TOT,PC_GDP,A,2015,1.232297512,
NZL,GDEXPRD,TOT,PC_GDP,A,2017,1.346920139,
NOR,GDEXPRD,TOT,MLN_USD,A,1981,1500.539465,
NOR,GDEXPRD,TOT,MLN_USD,A,1982,1589.808104,
NOR,GDEXPRD,TOT,MLN_USD,A,1983,1691.476844,
NOR,GDEXPRD,TOT,MLN_USD,A,1984,1913.79835,
NOR,GDEXPRD,TOT,MLN_USD,A,1985,2134.572028,
NOR,GDEXPRD,TOT,MLN_USD,A,1987,2304.104984,
NOR,GDEXPRD,TOT,MLN_USD,A,1989,2354.03684,
NOR,GDEXPRD,TOT,MLN_USD,A,1991,2424.989372,
NOR,GDEXPRD,TOT,MLN_USD,A,1993,2641.414098,
NOR,GDEXPRD,TOT,MLN_USD,A,1995,2832.605178,
NOR,GDEXPRD,TOT,MLN_USD,A,1997,3106.443803,
NOR,GDEXPRD,TOT,MLN_USD,A,1999,3290.097331,
NOR,GDEXPRD,TOT,MLN_USD,A,2001,3691.734779,
NOR,GDEXPRD,TOT,MLN_USD,A,2002,3776.739866,
NOR,GDEXPRD,TOT,MLN_USD,A,2003,3930.819615,
NOR,GDEXPRD,TOT,MLN_USD,A,2004,3882.433568,
NOR,GDEXPRD,TOT,MLN_USD,A,2005,4058.427405,
NOR,GDEXPRD,TOT,MLN_USD,A,2006,4280.700969,
NOR,GDEXPRD,TOT,MLN_USD,A,2007,4689.399392,
NOR,GDEXPRD,TOT,MLN_USD,A,2008,4934.390285,
NOR,GDEXPRD,TOT,MLN_USD,A,2009,4958.113929,
NOR,GDEXPRD,TOT,MLN_USD,A,2010,4886.47385,
NOR,GDEXPRD,TOT,MLN_USD,A,2011,5041.851874,
NOR,GDEXPRD,TOT,MLN_USD,A,2012,5200.451701,
NOR,GDEXPRD,TOT,MLN_USD,A,2013,5350.640257,
NOR,GDEXPRD,TOT,MLN_USD,A,2014,5534.255865,
NOR,GDEXPRD,TOT,MLN_USD,A,2015,6063.453986,
NOR,GDEXPRD,TOT,MLN_USD,A,2016,6259.68231,
NOR,GDEXPRD,TOT,MLN_USD,A,2017,6684.645234,
NOR,GDEXPRD,TOT,MLN_USD,A,2018,6863.121649,
NOR,GDEXPRD,TOT,PC_GDP,A,1981,1.154424637,
NOR,GDEXPRD,TOT,PC_GDP,A,1982,1.224880974,
NOR,GDEXPRD,TOT,PC_GDP,A,1983,1.265586881,
NOR,GDEXPRD,TOT,PC_GDP,A,1984,1.347796385,
NOR,GDEXPRD,TOT,PC_GDP,A,1985,1.44201123,
NOR,GDEXPRD,TOT,PC_GDP,A,1987,1.607040756,
NOR,GDEXPRD,TOT,PC_GDP,A,1989,1.627452779,
NOR,GDEXPRD,TOT,PC_GDP,A,1991,1.595153445,
NOR,GDEXPRD,TOT,PC_GDP,A,1993,1.667360299,
NOR,GDEXPRD,TOT,PC_GDP,A,1995,1.651642859,
NOR,GDEXPRD,TOT,PC_GDP,A,1997,1.593495365,
NOR,GDEXPRD,TOT,PC_GDP,A,1999,1.605346969,
NOR,GDEXPRD,TOT,PC_GDP,A,2001,1.562590695,
NOR,GDEXPRD,TOT,PC_GDP,A,2002,1.629697391,
NOR,GDEXPRD,TOT,PC_GDP,A,2003,1.679579403,
NOR,GDEXPRD,TOT,PC_GDP,A,2004,1.54416103,
NOR,GDEXPRD,TOT,PC_GDP,A,2005,1.482386568,
NOR,GDEXPRD,TOT,PC_GDP,A,2006,1.455315282,
NOR,GDEXPRD,TOT,PC_GDP,A,2007,1.564574182,
NOR,GDEXPRD,TOT,PC_GDP,A,2008,1.554480283,
NOR,GDEXPRD,TOT,PC_GDP,A,2009,1.724720103,
NOR,GDEXPRD,TOT,PC_GDP,A,2010,1.649988289,
NOR,GDEXPRD,TOT,PC_GDP,A,2011,1.627123451,
NOR,GDEXPRD,TOT,PC_GDP,A,2012,1.620871827,
NOR,GDEXPRD,TOT,PC_GDP,A,2013,1.652377033,
NOR,GDEXPRD,TOT,PC_GDP,A,2014,1.715061764,
NOR,GDEXPRD,TOT,PC_GDP,A,2015,1.935260327,
NOR,GDEXPRD,TOT,PC_GDP,A,2016,2.04460213,
NOR,GDEXPRD,TOT,PC_GDP,A,2017,2.099186073,
NOR,GDEXPRD,TOT,PC_GDP,A,2018,2.061172066,
POL,GDEXPRD,TOT,MLN_USD,A,1990,3574.753256,
POL,GDEXPRD,TOT,MLN_USD,A,1991,2794.080406,
POL,GDEXPRD,TOT,MLN_USD,A,1992,2945.392862,
POL,GDEXPRD,TOT,MLN_USD,A,1993,3054.00426,
POL,GDEXPRD,TOT,MLN_USD,A,1994,2957.460196,
POL,GDEXPRD,TOT,MLN_USD,A,1995,2863.860104,
POL,GDEXPRD,TOT,MLN_USD,A,1996,3143.305595,
POL,GDEXPRD,TOT,MLN_USD,A,1997,3365.983782,
POL,GDEXPRD,TOT,MLN_USD,A,1998,3612.657422,
POL,GDEXPRD,TOT,MLN_USD,A,1999,3900.337426,
POL,GDEXPRD,TOT,MLN_USD,A,2000,3840.20069,
POL,GDEXPRD,TOT,MLN_USD,A,2001,3771.975573,
POL,GDEXPRD,TOT,MLN_USD,A,2002,3447.335736,
POL,GDEXPRD,TOT,MLN_USD,A,2003,3448.499443,
POL,GDEXPRD,TOT,MLN_USD,A,2004,3717.616937,
POL,GDEXPRD,TOT,MLN_USD,A,2005,3919.230164,
POL,GDEXPRD,TOT,MLN_USD,A,2006,4072.734544,
POL,GDEXPRD,TOT,MLN_USD,A,2007,4446.835837,
POL,GDEXPRD,TOT,MLN_USD,A,2008,4943.710102,
POL,GDEXPRD,TOT,MLN_USD,A,2009,5607.094153,
POL,GDEXPRD,TOT,MLN_USD,A,2010,6334.261187,
POL,GDEXPRD,TOT,MLN_USD,A,2011,6884.566602,
POL,GDEXPRD,TOT,MLN_USD,A,2012,8261.096749,
POL,GDEXPRD,TOT,MLN_USD,A,2013,8277.903396,
POL,GDEXPRD,TOT,MLN_USD,A,2014,9232.900983,
POL,GDEXPRD,TOT,MLN_USD,A,2015,10234.76195,
POL,GDEXPRD,TOT,MLN_USD,A,2016,10136.66383,
POL,GDEXPRD,TOT,MLN_USD,A,2017,11413.39406,
POL,GDEXPRD,TOT,MLN_USD,A,2018,14059.14162,
POL,GDEXPRD,TOT,PC_GDP,A,1990,0.860098594,
POL,GDEXPRD,TOT,PC_GDP,A,1991,0.722987644,
POL,GDEXPRD,TOT,PC_GDP,A,1992,0.743443348,
POL,GDEXPRD,TOT,PC_GDP,A,1993,0.743079223,
POL,GDEXPRD,TOT,PC_GDP,A,1994,0.683416885,
POL,GDEXPRD,TOT,PC_GDP,A,1995,0.618771451,
POL,GDEXPRD,TOT,PC_GDP,A,1996,0.64036473,
POL,GDEXPRD,TOT,PC_GDP,A,1997,0.644123926,
POL,GDEXPRD,TOT,PC_GDP,A,1998,0.660831257,
POL,GDEXPRD,TOT,PC_GDP,A,1999,0.681804342,
POL,GDEXPRD,TOT,PC_GDP,A,2000,0.642018971,
POL,GDEXPRD,TOT,PC_GDP,A,2001,0.622841274,
POL,GDEXPRD,TOT,PC_GDP,A,2002,0.557845989,
POL,GDEXPRD,TOT,PC_GDP,A,2003,0.538838911,
POL,GDEXPRD,TOT,PC_GDP,A,2004,0.552514195,
POL,GDEXPRD,TOT,PC_GDP,A,2005,0.562817591,
POL,GDEXPRD,TOT,PC_GDP,A,2006,0.550824208,
POL,GDEXPRD,TOT,PC_GDP,A,2007,0.561889998,
POL,GDEXPRD,TOT,PC_GDP,A,2008,0.599208592,
POL,GDEXPRD,TOT,PC_GDP,A,2009,0.660974595,
POL,GDEXPRD,TOT,PC_GDP,A,2010,0.720695663,
POL,GDEXPRD,TOT,PC_GDP,A,2011,0.745884669,
POL,GDEXPRD,TOT,PC_GDP,A,2012,0.880856744,
POL,GDEXPRD,TOT,PC_GDP,A,2013,0.870531929,
POL,GDEXPRD,TOT,PC_GDP,A,2014,0.939776684,
POL,GDEXPRD,TOT,PC_GDP,A,2015,1.003236785,
POL,GDEXPRD,TOT,PC_GDP,A,2016,0.964082384,
POL,GDEXPRD,TOT,PC_GDP,A,2017,1.034432838,
POL,GDEXPRD,TOT,PC_GDP,A,2018,1.209527635,
PRT,GDEXPRD,TOT,MLN_USD,A,1982,455.6214997,
PRT,GDEXPRD,TOT,MLN_USD,A,1983,498.8723442,
PRT,GDEXPRD,TOT,MLN_USD,A,1984,506.9894701,
PRT,GDEXPRD,TOT,MLN_USD,A,1985,574.1083667,
PRT,GDEXPRD,TOT,MLN_USD,A,1986,607.503999,
PRT,GDEXPRD,TOT,MLN_USD,A,1987,691.2578029,
PRT,GDEXPRD,TOT,MLN_USD,A,1988,747.2871853,
PRT,GDEXPRD,TOT,MLN_USD,A,1989,926.2427867,
PRT,GDEXPRD,TOT,MLN_USD,A,1990,1039.63559,
PRT,GDEXPRD,TOT,MLN_USD,A,1991,1201.800845,
PRT,GDEXPRD,TOT,MLN_USD,A,1992,1309.349775,
PRT,GDEXPRD,TOT,MLN_USD,A,1993,1276.501931,
PRT,GDEXPRD,TOT,MLN_USD,A,1994,1245.624314,
PRT,GDEXPRD,TOT,MLN_USD,A,1995,1260.727179,
PRT,GDEXPRD,TOT,MLN_USD,A,1996,1387.655315,
PRT,GDEXPRD,TOT,MLN_USD,A,1997,1486.278351,
PRT,GDEXPRD,TOT,MLN_USD,A,1998,1726.612871,
PRT,GDEXPRD,TOT,MLN_USD,A,1999,1955.854581,
PRT,GDEXPRD,TOT,MLN_USD,A,2000,2150.777546,
PRT,GDEXPRD,TOT,MLN_USD,A,2001,2324.023006,
PRT,GDEXPRD,TOT,MLN_USD,A,2002,2210.321311,
PRT,GDEXPRD,TOT,MLN_USD,A,2003,2117.505356,
PRT,GDEXPRD,TOT,MLN_USD,A,2004,2251.971563,
PRT,GDEXPRD,TOT,MLN_USD,A,2005,2357.486291,
PRT,GDEXPRD,TOT,MLN_USD,A,2006,3018.608376,
PRT,GDEXPRD,TOT,MLN_USD,A,2007,3644.383639,
PRT,GDEXPRD,TOT,MLN_USD,A,2008,4694.042113,
PRT,GDEXPRD,TOT,MLN_USD,A,2009,4978.072365,
PRT,GDEXPRD,TOT,MLN_USD,A,2010,4921.237665,
PRT,GDEXPRD,TOT,MLN_USD,A,2011,4592.359936,
PRT,GDEXPRD,TOT,MLN_USD,A,2012,4167.783636,
PRT,GDEXPRD,TOT,MLN_USD,A,2013,3967.795169,
PRT,GDEXPRD,TOT,MLN_USD,A,2014,3894.28785,
PRT,GDEXPRD,TOT,MLN_USD,A,2015,3820.809233,
PRT,GDEXPRD,TOT,MLN_USD,A,2016,4015.386989,
PRT,GDEXPRD,TOT,MLN_USD,A,2017,4281.228702,
PRT,GDEXPRD,TOT,MLN_USD,A,2018,4514.306453,
PRT,GDEXPRD,TOT,PC_GDP,A,1982,0.269620888,
PRT,GDEXPRD,TOT,PC_GDP,A,1983,0.295727169,
PRT,GDEXPRD,TOT,PC_GDP,A,1984,0.306297256,
PRT,GDEXPRD,TOT,PC_GDP,A,1985,0.337375468,
PRT,GDEXPRD,TOT,PC_GDP,A,1986,0.342805046,
PRT,GDEXPRD,TOT,PC_GDP,A,1987,0.366667515,
PRT,GDEXPRD,TOT,PC_GDP,A,1988,0.368769899,
PRT,GDEXPRD,TOT,PC_GDP,A,1989,0.429422994,
PRT,GDEXPRD,TOT,PC_GDP,A,1990,0.463676318,
PRT,GDEXPRD,TOT,PC_GDP,A,1991,0.513568126,
PRT,GDEXPRD,TOT,PC_GDP,A,1992,0.55349702,
PRT,GDEXPRD,TOT,PC_GDP,A,1993,0.550867102,
PRT,GDEXPRD,TOT,PC_GDP,A,1994,0.532405195,
PRT,GDEXPRD,TOT,PC_GDP,A,1995,0.516730053,
PRT,GDEXPRD,TOT,PC_GDP,A,1996,0.5494979,
PRT,GDEXPRD,TOT,PC_GDP,A,1997,0.56374211,
PRT,GDEXPRD,TOT,PC_GDP,A,1998,0.624857542,
PRT,GDEXPRD,TOT,PC_GDP,A,1999,0.681207731,
PRT,GDEXPRD,TOT,PC_GDP,A,2000,0.721561686,
PRT,GDEXPRD,TOT,PC_GDP,A,2001,0.764818032,
PRT,GDEXPRD,TOT,PC_GDP,A,2002,0.721834883,
PRT,GDEXPRD,TOT,PC_GDP,A,2003,0.698018754,
PRT,GDEXPRD,TOT,PC_GDP,A,2004,0.729299234,
PRT,GDEXPRD,TOT,PC_GDP,A,2005,0.757547228,
PRT,GDEXPRD,TOT,PC_GDP,A,2006,0.954479504,
PRT,GDEXPRD,TOT,PC_GDP,A,2007,1.124170485,
PRT,GDEXPRD,TOT,PC_GDP,A,2008,1.443347158,
PRT,GDEXPRD,TOT,PC_GDP,A,2009,1.580011399,
PRT,GDEXPRD,TOT,PC_GDP,A,2010,1.535294716,
PRT,GDEXPRD,TOT,PC_GDP,A,2011,1.457413801,
PRT,GDEXPRD,TOT,PC_GDP,A,2012,1.378605993,
PRT,GDEXPRD,TOT,PC_GDP,A,2013,1.3246765,
PRT,GDEXPRD,TOT,PC_GDP,A,2014,1.289916954,
PRT,GDEXPRD,TOT,PC_GDP,A,2015,1.243297938,
PRT,GDEXPRD,TOT,PC_GDP,A,2016,1.280749327,
PRT,GDEXPRD,TOT,PC_GDP,A,2017,1.319283663,
PRT,GDEXPRD,TOT,PC_GDP,A,2018,1.355363569,
SVK,GDEXPRD,TOT,MLN_USD,A,1992,1117.522181,
SVK,GDEXPRD,TOT,MLN_USD,A,1993,878.8040448,
SVK,GDEXPRD,TOT,MLN_USD,A,1994,611.9590637,
SVK,GDEXPRD,TOT,MLN_USD,A,1995,669.050231,
SVK,GDEXPRD,TOT,MLN_USD,A,1996,703.2421062,
SVK,GDEXPRD,TOT,MLN_USD,A,1997,880.1071955,
SVK,GDEXPRD,TOT,MLN_USD,A,1998,667.0302897,
SVK,GDEXPRD,TOT,MLN_USD,A,1999,561.2828231,
SVK,GDEXPRD,TOT,MLN_USD,A,2000,561.9421937,
SVK,GDEXPRD,TOT,MLN_USD,A,2001,568.0297339,
SVK,GDEXPRD,TOT,MLN_USD,A,2002,535.1851715,
SVK,GDEXPRD,TOT,MLN_USD,A,2003,562.9262925,
SVK,GDEXPRD,TOT,MLN_USD,A,2004,528.5048671,
SVK,GDEXPRD,TOT,MLN_USD,A,2005,555.2088173,
SVK,GDEXPRD,TOT,MLN_USD,A,2006,579.8522728,
SVK,GDEXPRD,TOT,MLN_USD,A,2007,605.5515682,
SVK,GDEXPRD,TOT,MLN_USD,A,2008,659.1935669,
SVK,GDEXPRD,TOT,MLN_USD,A,2009,638.5607091,
SVK,GDEXPRD,TOT,MLN_USD,A,2010,873.2364655,
SVK,GDEXPRD,TOT,MLN_USD,A,2011,966.2888801,
SVK,GDEXPRD,TOT,MLN_USD,A,2012,1192.089704,
SVK,GDEXPRD,TOT,MLN_USD,A,2013,1238.013167,
SVK,GDEXPRD,TOT,MLN_USD,A,2014,1359.679853,
SVK,GDEXPRD,TOT,MLN_USD,A,2015,1886.936929,
SVK,GDEXPRD,TOT,MLN_USD,A,2016,1310.709889,
SVK,GDEXPRD,TOT,MLN_USD,A,2017,1513.468402,
SVK,GDEXPRD,TOT,MLN_USD,A,2018,1487.159783,
SVK,GDEXPRD,TOT,PC_GDP,A,1990,1.606492743,
SVK,GDEXPRD,TOT,PC_GDP,A,1991,2.065853386,
SVK,GDEXPRD,TOT,PC_GDP,A,1992,1.726586569,
SVK,GDEXPRD,TOT,PC_GDP,A,1993,1.332430032,
SVK,GDEXPRD,TOT,PC_GDP,A,1994,0.873630133,
SVK,GDEXPRD,TOT,PC_GDP,A,1995,0.902401452,
SVK,GDEXPRD,TOT,PC_GDP,A,1996,0.889626423,
SVK,GDEXPRD,TOT,PC_GDP,A,1997,1.051081702,
SVK,GDEXPRD,TOT,PC_GDP,A,1998,0.765412325,
SVK,GDEXPRD,TOT,PC_GDP,A,1999,0.644750786,
SVK,GDEXPRD,TOT,PC_GDP,A,2000,0.63806501,
SVK,GDEXPRD,TOT,PC_GDP,A,2001,0.624652336,
SVK,GDEXPRD,TOT,PC_GDP,A,2002,0.563139309,
SVK,GDEXPRD,TOT,PC_GDP,A,2003,0.561454564,
SVK,GDEXPRD,TOT,PC_GDP,A,2004,0.50069219,
SVK,GDEXPRD,TOT,PC_GDP,A,2005,0.493316228,
SVK,GDEXPRD,TOT,PC_GDP,A,2006,0.474880115,
SVK,GDEXPRD,TOT,PC_GDP,A,2007,0.447458203,
SVK,GDEXPRD,TOT,PC_GDP,A,2008,0.461374597,
SVK,GDEXPRD,TOT,PC_GDP,A,2009,0.472723062,
SVK,GDEXPRD,TOT,PC_GDP,A,2010,0.611470959,
SVK,GDEXPRD,TOT,PC_GDP,A,2011,0.65778759,
SVK,GDEXPRD,TOT,PC_GDP,A,2012,0.796400092,
SVK,GDEXPRD,TOT,PC_GDP,A,2013,0.821568759,
SVK,GDEXPRD,TOT,PC_GDP,A,2014,0.878138858,
SVK,GDEXPRD,TOT,PC_GDP,A,2015,1.162604,
SVK,GDEXPRD,TOT,PC_GDP,A,2016,0.790780741,
SVK,GDEXPRD,TOT,PC_GDP,A,2017,0.886115456,
SVK,GDEXPRD,TOT,PC_GDP,A,2018,0.838055241,
ESP,GDEXPRD,TOT,MLN_USD,A,1981,2908.083416,
ESP,GDEXPRD,TOT,MLN_USD,A,1982,3375.728167,
ESP,GDEXPRD,TOT,MLN_USD,A,1983,3383.675908,
ESP,GDEXPRD,TOT,MLN_USD,A,1984,3577.509072,
ESP,GDEXPRD,TOT,MLN_USD,A,1985,4055.077694,
ESP,GDEXPRD,TOT,MLN_USD,A,1986,4653.914987,
ESP,GDEXPRD,TOT,MLN_USD,A,1987,5122.420289,
ESP,GDEXPRD,TOT,MLN_USD,A,1988,6034.850155,
ESP,GDEXPRD,TOT,MLN_USD,A,1989,6658.801693,
ESP,GDEXPRD,TOT,MLN_USD,A,1990,7785.929556,
ESP,GDEXPRD,TOT,MLN_USD,A,1991,8196.479276,
ESP,GDEXPRD,TOT,MLN_USD,A,1992,8651.171935,
ESP,GDEXPRD,TOT,MLN_USD,A,1993,8543.657314,
ESP,GDEXPRD,TOT,MLN_USD,A,1994,8088.089924,
ESP,GDEXPRD,TOT,MLN_USD,A,1995,8305.958556,
ESP,GDEXPRD,TOT,MLN_USD,A,1996,8712.300971,
ESP,GDEXPRD,TOT,MLN_USD,A,1997,8923.298629,
ESP,GDEXPRD,TOT,MLN_USD,A,1998,10156.38567,
ESP,GDEXPRD,TOT,MLN_USD,A,1999,10493.59714,
ESP,GDEXPRD,TOT,MLN_USD,A,2000,11626.57416,
ESP,GDEXPRD,TOT,MLN_USD,A,2001,12160.09864,
ESP,GDEXPRD,TOT,MLN_USD,A,2002,13495.9465,
ESP,GDEXPRD,TOT,MLN_USD,A,2003,14825.48094,
ESP,GDEXPRD,TOT,MLN_USD,A,2004,15544.66519,
ESP,GDEXPRD,TOT,MLN_USD,A,2005,17020.64141,
ESP,GDEXPRD,TOT,MLN_USD,A,2006,18967.175,
ESP,GDEXPRD,TOT,MLN_USD,A,2007,20711.15418,
ESP,GDEXPRD,TOT,MLN_USD,A,2008,22317.64835,
ESP,GDEXPRD,TOT,MLN_USD,A,2009,22104.10092,
ESP,GDEXPRD,TOT,MLN_USD,A,2010,22080.50854,
ESP,GDEXPRD,TOT,MLN_USD,A,2011,21473.02842,
ESP,GDEXPRD,TOT,MLN_USD,A,2012,20296.26144,
ESP,GDEXPRD,TOT,MLN_USD,A,2013,19642.36193,
ESP,GDEXPRD,TOT,MLN_USD,A,2014,19397.29662,
ESP,GDEXPRD,TOT,MLN_USD,A,2015,19820.5819,
ESP,GDEXPRD,TOT,MLN_USD,A,2016,19888.77937,
ESP,GDEXPRD,TOT,MLN_USD,A,2017,20806.50855,
ESP,GDEXPRD,TOT,MLN_USD,A,2018,21873.13101,
ESP,GDEXPRD,TOT,PC_GDP,A,1981,0.388859372,
ESP,GDEXPRD,TOT,PC_GDP,A,1982,0.445834142,
ESP,GDEXPRD,TOT,PC_GDP,A,1983,0.43911103,
ESP,GDEXPRD,TOT,PC_GDP,A,1984,0.456125007,
ESP,GDEXPRD,TOT,PC_GDP,A,1985,0.505284171,
ESP,GDEXPRD,TOT,PC_GDP,A,1986,0.561630814,
ESP,GDEXPRD,TOT,PC_GDP,A,1987,0.585681212,
ESP,GDEXPRD,TOT,PC_GDP,A,1988,0.656558325,
ESP,GDEXPRD,TOT,PC_GDP,A,1989,0.691082062,
ESP,GDEXPRD,TOT,PC_GDP,A,1990,0.778618129,
ESP,GDEXPRD,TOT,PC_GDP,A,1991,0.799323644,
ESP,GDEXPRD,TOT,PC_GDP,A,1992,0.835898143,
ESP,GDEXPRD,TOT,PC_GDP,A,1993,0.834113621,
ESP,GDEXPRD,TOT,PC_GDP,A,1994,0.771256229,
ESP,GDEXPRD,TOT,PC_GDP,A,1995,0.770777394,
ESP,GDEXPRD,TOT,PC_GDP,A,1996,0.787532708,
ESP,GDEXPRD,TOT,PC_GDP,A,1997,0.777806549,
ESP,GDEXPRD,TOT,PC_GDP,A,1998,0.848035081,
ESP,GDEXPRD,TOT,PC_GDP,A,1999,0.838537038,
ESP,GDEXPRD,TOT,PC_GDP,A,2000,0.882762858,
ESP,GDEXPRD,TOT,PC_GDP,A,2001,0.888333692,
ESP,GDEXPRD,TOT,PC_GDP,A,2002,0.959711668,
ESP,GDEXPRD,TOT,PC_GDP,A,2003,1.023729785,
ESP,GDEXPRD,TOT,PC_GDP,A,2004,1.040886185,
ESP,GDEXPRD,TOT,PC_GDP,A,2005,1.099562628,
ESP,GDEXPRD,TOT,PC_GDP,A,2006,1.177022035,
ESP,GDEXPRD,TOT,PC_GDP,A,2007,1.240528758,
ESP,GDEXPRD,TOT,PC_GDP,A,2008,1.324997724,
ESP,GDEXPRD,TOT,PC_GDP,A,2009,1.363636217,
ESP,GDEXPRD,TOT,PC_GDP,A,2010,1.359963886,
ESP,GDEXPRD,TOT,PC_GDP,A,2011,1.333407404,
ESP,GDEXPRD,TOT,PC_GDP,A,2012,1.298770225,
ESP,GDEXPRD,TOT,PC_GDP,A,2013,1.275231392,
ESP,GDEXPRD,TOT,PC_GDP,A,2014,1.242131185,
ESP,GDEXPRD,TOT,PC_GDP,A,2015,1.222357297,
ESP,GDEXPRD,TOT,PC_GDP,A,2016,1.19047619,
ESP,GDEXPRD,TOT,PC_GDP,A,2017,1.210406265,
ESP,GDEXPRD,TOT,PC_GDP,A,2018,1.243228001,
SWE,GDEXPRD,TOT,MLN_USD,A,1981,4623.918697,
SWE,GDEXPRD,TOT,MLN_USD,A,1983,5312.87853,
SWE,GDEXPRD,TOT,MLN_USD,A,1985,6373.635118,
