id	magnitude	location	date	time	latitude	longitude
nc:73534256	0.6	5km NW of The Geysers, CA	2021-03-12	14:23:40	38.8085	-122.7956667
ak:02139nm7q4	2.1	48 km NW of Skwentna, Alaska	2021-03-12	14:21:03	62.3438	-151.9393
nc:73534251	0.8	6km NW of The Geysers, CA	2021-03-12	14:17:54	38.8193321	-122.7994995
nc:73534246	0.8	6km NW of The Geysers, CA	2021-03-12	14:10:11	38.821167	-122.7985001
nn:00802501	1.5	15 km NW of Benton, California	2021-03-12	14:07:26	37.9286	-118.577
ok:2021eyzc	1.5	5 km SW of Manchester, Oklahoma	2021-03-12	14:05:04	36.96	-98.08766667
ci:39578007	1.1	26km SSW of Ocotillo Wells, CA	2021-03-12	14:05:00	32.9288333	-116.2521667
ak:02139nidfv	2.2	56 km W of Cantwell, Alaska	2021-03-12	14:03:09	63.3594	-150.0697
ok:2021eyyy	0.9	9 km NE of Quinlan, Oklahoma	2021-03-12	14:00:54	36.52616667	-98.9845
ci:37319644	0.5	7km S of Idyllwild, CA	2021-03-12	13:58:03	33.6766667	-116.7148333
ci:39577999	2.5	27km ENE of Pine Valley, CA	2021-03-12	13:57:57	32.9211667	-116.2611667
us:7000dimt	4.4	Northern Territory, Australia	2021-03-12	13:57:43	-22.2534	129.5018
ci:39577991	1.3	9km N of Banning, CA	2021-03-12	13:56:28	34.0065	-116.8631667
ok:2021eyyq	1.4	10 km SE of Ratliff City, Oklahoma	2021-03-12	13:51:12	34.3815	-97.42766667
uu:60429162	1.5	16 km NW of Emery, Utah	2021-03-12	13:41:37	39.012	-111.4028333
nc:73534236	1.5	42km NNE of Toms Place, CA	2021-03-12	13:31:41	37.923	-118.5623333
hv:72381397	2.0	2 km E of Pāhala, Hawaii	2021-03-12	13:24:12	19.2003326416016	-155.450332641602
ak:02139n0csv	1.8	32 km N of Valdez, Alaska	2021-03-12	13:19:03	61.4266	-146.319
nc:73534231	1.8	6km NW of The Geysers, CA	2021-03-12	13:16:24	38.8196667	-122.7995
nc:73534226	1.1	8km W of Cobb, CA	2021-03-12	13:10:29	38.8328323	-122.8128357
us:7000dimf	5.6	9 km NNE of Verdikoússa, Greece	2021-03-12	12:57:51	39.855	22.0304
ak:02139mm8nn	3.1	24 km NW of Nikiski, Alaska	2021-03-12	12:53:18	60.8353	-151.6293
ok:2021eywn	1.0	9 km NE of Quinlan, Oklahoma	2021-03-12	12:46:42	36.52916667	-98.983
ok:2021eywl	2.5	8 km SE of Ratliff City, Oklahoma	2021-03-12	12:44:42	34.40316667	-97.43483333
ak:02139mjydk	2.2	50 km SW of Deering, Alaska	2021-03-12	12:42:51	65.7264	-163.4118
nc:73534221	0.8	14km SE of Petrolia, CA	2021-03-12	12:33:24	40.232	-124.1728333
av:91207306	0.6	74 km WNW of Ninilchik, Alaska	2021-03-12	12:28:49	60.3543333333333	-152.872666666667
nc:73534216	1.0	6km NW of The Geysers, CA	2021-03-12	12:23:39	38.8188324	-122.8003311
hv:72381317	2.5	8 km ENE of Pāhala, Hawaii	2021-03-12	12:13:03	19.2373332977295	-155.410827636719
ci:39577967	2.0	16km SSW of Searles Valley, CA	2021-03-12	12:06:46	35.6321667	-117.4561667
tx:2021eyvd	1.5	53 km W of Mentone, Texas	2021-03-12	12:05:10	31.70201881	-104.1662924
nc:73534206	1.5	41km NNE of Toms Place, CA	2021-03-12	12:04:09	37.9143333	-118.5553333
mb:80491074	2.7	26 km NE of Stanley, Idaho	2021-03-12	11:55:39	44.4001667	-114.7348333
us:7000dim3	4.3	31 km S of Donggang, Taiwan	2021-03-12	11:54:59	22.1816	120.4437
uw:61717756	1.5	6 km NNE of Woodland, Washington	2021-03-12	11:52:18	45.9571666666667	-122.722333333333
ci:39577951	0.4	20km ESE of Anza, CA	2021-03-12	11:48:17	33.4931667	-116.471
ak:02139lzc5u	1.8	16 km SW of Susitna North, Alaska	2021-03-12	11:46:32	62.0497	-150.0666
ak:02139lwwtk	1.7	23 km ENE of Beluga, Alaska	2021-03-12	11:35:00	61.2556	-150.707
ak:02139lv1yl	2.7	11 km NNE of Houston, Alaska	2021-03-12	11:26:34	61.726	-149.7636
us:7000dilx	4.6	48 km SSW of La Gloria, Mexico	2021-03-12	11:25:53	15.7564	-94.3083
nn:00802485	1.6	36 km SE of Mina, Nevada	2021-03-12	11:22:25	38.1762	-117.7997
ak:02139lt39h	1.6	42 km E of Denali National Park, Alaska	2021-03-12	11:17:17	63.4766	-150.8899
ak:02139lsvir	0.3	49 km WSW of Salcha, Alaska	2021-03-12	11:16:38	64.3032	-147.7831
tx:2021eytn	2.2	10 km SSE of Smiley, Texas	2021-03-12	11:15:48	29.17877197	-97.59892004
ok:2021eyti	1.5	5 km SSW of Dibble, Oklahoma	2021-03-12	11:10:02	34.98866667	-97.66383333
hv:72381272	1.7	1 km E of Pāhala, Hawaii	2021-03-12	11:08:39	19.2003326416016	-155.461334228516
nc:73534201	1.0	1km E of Mammoth Lakes, CA	2021-03-12	10:55:08	37.6383333	-118.9673333
mb:80491069	1.7	24 km NW of Stanley, Idaho	2021-03-12	10:36:12	44.3643333	-115.1743333
us:7000dils	5.1	183 km NE of Gisborne, New Zealand	2021-03-12	10:29:55	-37.6511	179.6685
nc:73534196	2.5	41km NNE of Toms Place, CA	2021-03-12	10:28:31	37.918	-118.5558333
hv:72381227	2.0	4 km S of Pāhala, Hawaii	2021-03-12	10:21:29	19.1598339080811	-155.485504150391
ak:02139l6w15	1.6	36 km NW of Nanwalek, Alaska	2021-03-12	10:14:12	59.545	-152.4377
ak:02139l5aib	1.6	12 km NW of Fox River, Alaska	2021-03-12	10:06:14	59.926	-151.1452
nn:00802479	1.3	14 km NW of Benton, California	2021-03-12	09:53:06	37.9224	-118.5689
hv:72381192	1.8	4 km E of Pāhala, Hawaii	2021-03-12	09:43:24	19.2038326263428	-155.440505981445
us:7000diit	4.9	southeast of the Loyalty Islands	2021-03-12	09:40:55	-22.5068	174.4988
ak:02139kqr55	1.7	47 km ENE of Ruby, Alaska	2021-03-12	09:38:31	64.8913	-154.5601
ci:39577935	1.1	26km SSW of Ocotillo Wells, CA	2021-03-12	09:18:02	32.9408333	-116.2698333
ak:02139kjvl6	1.8	26 km SE of Mentasta Lake, Alaska	2021-03-12	09:06:23	62.7607	-143.3975
nc:73534186	0.9	11km SSW of Lake Nacimiento, CA	2021-03-12	09:05:24	35.6396667	-120.9306667
us:7000dicp	4.5	103 km W of San Antonio de los Cobres, Argentina	2021-03-12	09:04:48	-24.3387	-67.3313
ak:02139kjgjh	2.0	7 km NE of Point MacKenzie, Alaska	2021-03-12	09:04:28	61.4038	-149.8713
mb:80491059	1.8	28 km NW of Stanley, Idaho	2021-03-12	08:58:36	44.3876667	-115.2136667
us:7000dick	5.9	southeast of the Loyalty Islands	2021-03-12	08:54:12	-22.3974	174.4081
pr:2021071002	2.2	3 km ESE of La Parguera, Puerto Rico	2021-03-12	08:52:16	17.9623	-67.0133
hv:72381132	1.7	Island of Hawaii, Hawaii	2021-03-12	08:42:42	19.2276666666667	-155.358666666667
ci:39577927	1.5	26km SSW of Ocotillo Wells, CA	2021-03-12	08:41:49	32.9396667	-116.2733333
ak:02139k4mpv	1.1	26 km N of Four Mile Road, Alaska	2021-03-12	08:35:09	64.8374	-149.0585
nn:00802474	0.8	42 km WSW of Alamo, Nevada	2021-03-12	08:16:08	37.2208	-115.6052
ak:02139jzs5h	1.9	63 km N of Chase, Alaska	2021-03-12	08:12:47	63.019	-150.1561
nc:73534181	0.8	6km NW of The Geysers, CA	2021-03-12	08:08:27	38.8168335	-122.8089981
ci:39577919	0.7	14km SSW of Searles Valley, CA	2021-03-12	08:07:59	35.6415	-117.4351667
hv:72381092	2.6	4 km S of Pāhala, Hawaii	2021-03-12	08:01:05	19.1631660461426	-155.474502563477
av:91207191	0.2	42 km SSE of Chistochina, Alaska	2021-03-12	07:58:08	62.226	-144.315666666667
ak:02139jmv99	1.7	4 km S of Knik, Alaska	2021-03-12	07:52:23	61.4165	-149.7357
nc:73534176	0.7	3km W of Cobb, CA	2021-03-12	07:51:29	38.8190002	-122.7616653
nc:73534171	0.9	7km W of Cobb, CA	2021-03-12	07:47:57	38.8333321	-122.8061676
us:7000dic1	4.9	Kermadec Islands region	2021-03-12	07:47:56	-29.7803	-176.8305
hv:72381067	1.6	6 km NE of Pāhala, Hawaii	2021-03-12	07:44:25	19.2346666666667	-155.432
nc:73534166	1.8	41km NNE of Toms Place, CA	2021-03-12	07:39:01	37.9186667	-118.5538333
nn:00802467	1.1	12 km SSE of Sierraville, California	2021-03-12	07:38:25	39.4826	-120.3122
ci:39577903	1.3	27km ENE of Pine Valley, CA	2021-03-12	07:35:38	32.9206667	-116.2635
av:91207181	0.2	43 km ENE of Adak, Alaska	2021-03-12	07:34:33	52.0421666666667	-176.069666666667
hv:72381057	1.9	7 km ENE of Pāhala, Hawaii	2021-03-12	07:33:21	19.238000869751	-155.414001464844
ci:39577895	1.0	27km SSW of Ocotillo Wells, CA	2021-03-12	07:30:25	32.9218333	-116.258
ci:39577887	0.8	9km ENE of Ridgecrest, CA	2021-03-12	07:29:04	35.6418333	-117.5766667
ci:39577879	2.9	27km ENE of Pine Valley, CA	2021-03-12	07:26:06	32.9218333	-116.2615
hv:72381037	1.8	6 km ENE of Pāhala, Hawaii	2021-03-12	07:24:16	19.2234992980957	-155.417663574219
nc:73534156	1.0	6km NW of The Geysers, CA	2021-03-12	07:23:11	38.8238335	-122.7983322
nc:73534151	2.3	41km NNE of Toms Place, CA	2021-03-12	07:17:27	37.9195	-118.5573333
nn:00802460	1.9	28 km S of Mina, Nevada	2021-03-12	07:07:42	38.1367	-118.0814
nn:00802458	0.8	43 km WSW of Alamo, Nevada	2021-03-12	07:06:09	37.2236	-115.619
us:7000dibs	4.5	17 km WSW of Turt, Mongolia	2021-03-12	07:05:13	51.42	100.4517
av:91207166	1.0	62 km ENE of Pedro Bay, Alaska	2021-03-12	07:01:25	60.0008333333333	-153.0815
nc:73534146	0.9	10km NW of The Geysers, CA	2021-03-12	06:54:00	38.8383331	-122.8398361
mb:80491049	1.8	24 km NW of Stanley, Idaho	2021-03-12	06:48:57	44.3573333	-115.1766667
us:7000dibn	4.8	7 km SSW of Nandaime, Nicaragua	2021-03-12	06:48:13	11.6886	-86.0762
nc:73534141	0.8	5km NW of The Geysers, CA	2021-03-12	06:46:24	38.810833	-122.7949982
hv:72380952	1.9	25 km E of Honaunau	2021-03-12	06:36:26	19.4441661834717	-155.621505737305
pr:2021071001	3.3	69 km N of Culebra, Puerto Rico	2021-03-12	06:36:23	18.9305	-65.3191
tx:2021eykb	2.0	66 km S of Whites City, New Mexico	2021-03-12	06:29:05	31.58919055	-104.5092365
nc:73534136	1.2	6km NW of The Geysers, CA	2021-03-12	06:28:16	38.8225	-122.7986667
ak:02139itjv7	1.7	59 km NW of Yakutat, Alaska	2021-03-12	06:15:44	59.9923	-140.3178
ak:02139isvqq	1.5	17 km S of Susitna North, Alaska	2021-03-12	06:12:31	62.0091	-149.8789
hv:72380932	1.9	0 km E of Pāhala, Hawaii	2021-03-12	06:10:10	19.2041664123535	-155.470840454102
nc:73534131	1.0	9km WNW of The Geysers, CA	2021-03-12	06:09:12	38.8216667	-122.8458328
ci:39577855	0.9	12km E of Borrego Springs, CA	2021-03-12	06:04:44	33.2691667	-116.241
ci:39577847	0.6	12km SW of Searles Valley, CA	2021-03-12	06:01:45	35.7003333	-117.5088333
us:7000dibd	4.1	17 km NE of Diyadin, Turkey	2021-03-12	05:57:02	39.665	43.8006
nn:00802457	1.3	27 km SSE of Mina, Nevada	2021-03-12	05:55:14	38.1706	-117.9578
ci:39577839	0.9	7km NE of Aguanga, CA	2021-03-12	05:47:10	33.4796667	-116.8031667
ci:39577823	0.3	13km WNW of Anza, CA	2021-03-12	05:44:48	33.5941667	-116.8073333
av:91021548	0.5	93 km NNW of Karluk, Alaska	2021-03-12	05:43:34	58.3845	-154.806833333333
nc:73534126	1.3	5km NW of The Geysers, CA	2021-03-12	05:41:26	38.8065	-122.7953333
nc:73534121	0.7	3km W of Cobb, CA	2021-03-12	05:41:20	38.8181667	-122.7606667
nc:73534116	0.6	3km W of Cobb, CA	2021-03-12	05:41:07	38.8165	-122.761
nc:73534111	2.1	3km W of Cobb, CA	2021-03-12	05:40:22	38.818	-122.7606667
hv:72380902	2.0	10 km E of Pāhala, Hawaii	2021-03-12	05:34:37	19.2201671600342	-155.377670288086
av:91021533	0.5	93 km NNW of Karluk, Alaska	2021-03-12	05:32:22	58.3846666666667	-154.807166666667
av:91021543	0.5	2 km N of Dutch Harbor, Alaska	2021-03-12	05:24:01	53.9133333333333	-166.542666666667
mb:80491044	1.6	24 km NE of Stanley, Idaho	2021-03-12	05:23:29	44.3846667	-114.7361667
nc:73534106	0.4	3km W of Cobb, CA	2021-03-12	05:20:18	38.8185	-122.7596667
av:91021528	0.6	93 km NNW of Karluk, Alaska	2021-03-12	05:19:24	58.386	-154.81
ak:02139i8cb6	1.6	53 km E of Denali National Park, Alaska	2021-03-12	05:16:49	63.5811	-150.651
ok:2021eyho	1.8	8 km ESE of Ratliff City, Oklahoma	2021-03-12	05:13:32	34.407	-97.42966667
ci:39577815	1.2	17km SE of Big Bear City, CA	2021-03-12	05:05:51	34.1673333	-116.705
ok:2021eyhf	1.7	6 km SSW of Dibble, Oklahoma	2021-03-12	05:02:28	34.98733333	-97.66583333
uu:60429147	0.4	19 km ESE of West Yellowstone, Montana	2021-03-12	05:02:25	44.579	-110.8935
hv:72380852	2.1	28 km E of Honaunau	2021-03-12	05:02:03	19.4829998016357	-155.59049987793
av:91021538	0.9	17 km W of Dutch Harbor, Alaska	2021-03-12	05:00:48	53.8635	-166.811333333333
ci:39577807	0.6	14km WNW of Anza, CA	2021-03-12	04:56:23	33.6071667	-116.8061667
ok:2021eygu	2.0	6 km SSW of Dibble, Oklahoma	2021-03-12	04:49:54	34.98666667	-97.66616667
mb:80491104	1.1	4 km WNW of Happys Inn, Montana	2021-03-12	04:47:09	48.1038333	-115.1945
ci:39577799	0.7	9km SSW of Idyllwild, CA	2021-03-12	04:37:16	33.6653333	-116.7425
ci:39577791	0.7	6km NNE of Lake Henshaw, CA	2021-03-12	04:34:56	33.292	-116.7381667
us:7000dib1	4.4	69 km WSW of Te Anau, New Zealand	2021-03-12	04:26:17	-45.5466	166.8479
ci:39577775	1.2	23km N of Ridgecrest, CA	2021-03-12	04:05:08	35.8253333	-117.6595
nc:73534096	0.9	7km NW of The Geysers, CA	2021-03-12	04:03:01	38.8263321	-122.8083344
ci:39577767	0.8	20km ESE of Anza, CA	2021-03-12	04:02:51	33.4833333	-116.4776667
ci:37469573	1.1	20km ESE of Anza, CA	2021-03-12	03:59:26	33.4836667	-116.4705
ci:39577759	1.4	20km ESE of Anza, CA	2021-03-12	03:59:18	33.4836667	-116.4761667
nn:00802452	0.9	31 km SE of Mina, Nevada	2021-03-12	03:50:10	38.1654	-117.8887
ak:02139h821m	1.7	39 km SSW of Denali National Park, Alaska	2021-03-12	03:47:21	63.2113	-152.0006
ci:39577751	0.4	14km WNW of Anza, CA	2021-03-12	03:46:16	33.5975	-116.8103333
hv:72380742	1.9	7 km SSE of Pāhala, Hawaii	2021-03-12	03:23:48	19.1436666666667	-155.439
nc:73534091	0.9	8km W of Cobb, CA	2021-03-12	03:20:50	38.8343315	-122.8108368
nc:73534086	1.0	6km WNW of The Geysers, CA	2021-03-12	03:18:27	38.8050003	-122.8213348
hv:72380727	2.0	12 km E of Naalehu, Hawaii	2021-03-12	03:17:09	19.0823333333333	-155.457833333333
ci:39577743	1.8	6km SW of Idyllwild, CA	2021-03-12	03:06:40	33.707	-116.7683333
tx:2021eydi	1.6	63 km S of Whites City, New Mexico	2021-03-12	03:04:23	31.61366881	-104.4928079
nc:73534071	1.5	41km NNE of Toms Place, CA	2021-03-12	02:58:42	37.9223333	-118.5653333
us:7000dias	4.4	48 km N of Picton, New Zealand	2021-03-12	02:53:56	-40.8566	173.9738
ak:02139gnidf	2.1	80 km SW of Nanwalek, Alaska	2021-03-12	02:51:33	58.8627	-152.9478
mb:80491114	0.6	2 km W of Big Sky, Montana	2021-03-12	02:47:31	45.286	-111.3961667
ak:02139gkg00	1.8	29 km NE of Sterling, Alaska	2021-03-12	02:37:03	60.7015	-150.341
ak:02139gk3xa	1.1	46 km ENE of Susitna North, Alaska	2021-03-12	02:35:52	62.3168	-149.0159
us:7000diap	4.7	47 km N of Picton, New Zealand	2021-03-12	02:32:31	-40.8625	173.9577
ak:02139gj0dn	1.4	50 km NNW of Beluga, Alaska	2021-03-12	02:30:34	61.5221	-151.5815
us:7000diaj	5.1	south of the Kermadec Islands	2021-03-12	02:19:39	-32.2542	-178.2147
nc:73534056	0.6	5km WNW of Cobb, CA	2021-03-12	02:18:30	38.837	-122.7825
ak:02139gevt6	2.6	30 km WSW of Anchor Point, Alaska	2021-03-12	02:11:08	59.7137	-152.3518
pr:2021071000	2.1	5 km SSW of Indios, Puerto Rico	2021-03-12	02:05:51	17.9513	-66.8431
ok:2021eybg	1.0	4 km W of Lucien, Oklahoma	2021-03-12	02:02:16	36.2785	-97.50666667
nc:73534051	0.4	1km ENE of The Geysers, CA	2021-03-12	01:58:30	38.7804985	-122.7440033
ak:02139g0yqg	1.5	49 km NE of Chase, Alaska	2021-03-12	01:46:15	62.7139	-149.3271
nc:73534046	0.9	6km WNW of The Geysers, CA	2021-03-12	01:43:08	38.809166	-122.8176651
nc:73534036	0.8	2km NW of Pacifica, CA	2021-03-12	01:36:25	37.6258333	-122.4983333
ci:39577711	0.8	20km E of Little Lake, CA	2021-03-12	01:29:16	35.9101667	-117.6836667
av:91021518	0.4	25 km W of Dutch Harbor, Alaska	2021-03-12	01:26:39	53.8816666666667	-166.933333333333
nc:73534031	2.2	4km NNW of Pinnacles, CA	2021-03-12	01:24:34	36.5668333	-121.1578333
tx:2021exzx	1.5	59 km S of Whites City, New Mexico	2021-03-12	01:21:14	31.64807339	-104.2886446
uu:60429142	2.1	15 km NE of West Yellowstone, Montana	2021-03-12	01:20:43	44.7545	-110.9646667
us:7000dia8	5.2	Papua, Indonesia	2021-03-12	01:18:22	-4.6921	138.3047
us:7000dia5	5.4	Papua, Indonesia	2021-03-12	01:16:16	-4.7418	138.3624
nn:00802445	1.9	30 km SSE of Mina, Nevada	2021-03-12	01:07:12	38.1431	-117.9534
nc:73534021	0.8	7km NW of The Geysers, CA	2021-03-12	01:06:07	38.815834	-122.8144989
us:7000dia4	5.2	58 km ENE of Lakatoro, Vanuatu	2021-03-12	01:03:50	-15.9838	167.9497
tx:2021exzc	1.9	3 km SSW of Pecos, Texas	2021-03-12	00:57:26	31.39067638	-103.5012016
nn:00802440	1.3	30 km SSE of Mina, Nevada	2021-03-12	00:54:11	38.14	-117.9687
hv:72380572	2.3	8 km ENE of Pāhala, Hawaii	2021-03-12	00:49:30	19.2463340759277	-155.408004760742
nc:73534011	2.7	35km WNW of Petrolia, CA	2021-03-12	00:34:50	40.4061667	-124.686
nn:00802438	1.0	31 km SE of Mina, Nevada	2021-03-12	00:25:51	38.1634	-117.9016
ok:2021exyb	2.2	8 km ESE of Ratliff City, Oklahoma	2021-03-12	00:25:29	34.40866667	-97.431
ak:02139fafm0	1.6	6 km SE of Talkeetna, Alaska	2021-03-12	00:22:36	62.2927	-150.0148
ak:02139f7vnk	1.8	Central Alaska	2021-03-12	00:10:44	64.9883	-147.3871
ci:39577671	1.2	14km WNW of Calipatria, CA	2021-03-12	00:10:42	33.1675	-115.6558333
mb:80491019	1.3	7 km WSW of Willow Creek, Montana	2021-03-12	00:07:55	45.7995	-111.7315
us:7000di9v	5.8	south of the Fiji Islands	2021-03-12	00:03:20	-25.1263	178.4096
nc:73534001	0.6	3km NW of Pacifica, CA	2021-03-12	00:02:46	37.6308333	-122.5085
nc:73533996	0.2	7km WNW of The Geysers, CA	2021-03-11	23:55:24	38.8076667	-122.8243333
us:7000di9j	4.6	130 km ENE of Shikotan, Russia	2021-03-11	23:54:06	44.0692	148.3083
nc:73533991	2.4	7km SE of North Fork, CA	2021-03-11	23:48:16	37.197	-119.4553333
ci:37319508	0.6	2km NW of Lake Isabella, CA	2021-03-11	23:43:39	35.6323333	-118.4895
ci:39577647	0.6	14km SSW of Searles Valley, CA	2021-03-11	23:43:07	35.662	-117.4816667
nc:73533986	0.9	8km WNW of Cobb, CA	2021-03-11	23:38:50	38.836834	-122.8101654
nc:73533981	1.4	8km W of Cobb, CA	2021-03-11	23:38:11	38.8355	-122.81
ak:021385ja8c	2.5	49 km NNE of McGrath, Alaska	2021-03-11	23:37:38	63.3758	-155.2559
ak:021385j9qj	2.8	60 km NW of Yakutat, Alaska	2021-03-11	23:37:35	59.9975	-140.3239
nc:73533976	0.4	2km ENE of The Geysers, CA	2021-03-11	23:24:21	38.7836685	-122.732666
us:7000di8r	4.5	Banda Sea	2021-03-11	23:19:36	-6.1711	130.0805
nc:73533971	0.4	7km NW of The Geysers, CA	2021-03-11	23:14:25	38.8139992	-122.8255005
ok:2021exvr	1.5	8 km ESE of Ratliff City, Oklahoma	2021-03-11	23:13:17	34.41033333	-97.4305
nc:73533966	0.4	8km WNW of The Geysers, CA	2021-03-11	23:11:07	38.8141667	-122.8291667
hv:72380452	2.4	9 km ENE of Pāhala, Hawaii	2021-03-11	22:45:50	19.2468338012695	-155.406326293945
mb:80491014	1.5	4 km NW of Logan, Montana	2021-03-11	22:41:23	45.9191667	-111.463
uu:60429132	1.6	27 km SE of Mammoth, Wyoming	2021-03-11	22:35:56	44.8116667	-110.4505
hv:72380417	1.8	1 km ESE of Pāhala, Hawaii	2021-03-11	22:24:30	19.1986675262451	-155.461502075195
ci:39577591	1.8	45km NE of Holtville, CA	2021-03-11	22:10:41	33.0641667	-115.0035
ci:39577583	0.7	16km ESE of Little Lake, CA	2021-03-11	22:09:40	35.8918333	-117.7401667
uu:60025424	0.6	15 km SSE of Sunnyside, Utah	2021-03-11	22:09:38	39.424	-110.3195
uu:60429127	0.6	13 km SSE of Sunnyside, Utah	2021-03-11	22:08:05	39.4336667	-110.3353333
us:7000di89	4.3	105 km W of San Antonio de los Cobres, Argentina	2021-03-11	22:03:57	-24.2936	-67.3586
pr:2021070007	3.8	67 km E of Cruz Bay, U.S. Virgin Islands	2021-03-11	21:57:32	18.2455	-64.1596
us:7000di85	5.2	77 km WSW of San Antonio de los Cobres, Argentina	2021-03-11	21:54:37	-24.3654	-67.0674
ak:021384do6p	1.9	59 km NW of Yakutat, Alaska	2021-03-11	21:43:27	59.9827	-140.3311
ak:021384d0tj	2.8	12 km NW of Central, Alaska	2021-03-11	21:40:24	65.6613	-144.9718
nc:73533946	1.4	3km N of Pinnacles, CA	2021-03-11	21:33:58	36.5568333	-121.1493333
nc:73533936	1.1	10km ESE of Hidden Valley Lake, CA	2021-03-11	21:08:27	38.7766667	-122.448
ci:39577567	0.7	7km NNW of La Mesa, CA	2021-03-11	21:00:37	32.8211667	-117.0546667
ci:39577559	1.6	6km E of Calimesa, CA	2021-03-11	20:57:14	33.99	-116.9923333
ak:021383tslj	1.5	41 km E of Stevens Village, Alaska	2021-03-11	20:50:37	66.0202	-148.1859
ak:021383so43	3.4	64 km NNW of Yakutat, Alaska	2021-03-11	20:45:30	60.0652	-140.2355
ak:021383obpy	2.7	61 km NW of Yakutat, Alaska	2021-03-11	20:25:01	60.0079	-140.3357
ak:021383nx3x	1.7	15 km N of Meadow Lakes, Alaska	2021-03-11	20:23:12	61.762	-149.5544
ci:37469557	1.0	9km SSW of Mojave, CA	2021-03-11	20:10:42	34.9791667	-118.2036667
pr:2021070006	2.0	1 km NNW of Guayanilla, Puerto Rico	2021-03-11	20:10:21	18.0276	-66.7956
ci:37469549	1.1	16km S of Searles Valley, CA	2021-03-11	20:10:20	35.621	-117.425
ci:39577543	0.9	17km S of Searles Valley, CA	2021-03-11	20:10:18	35.6195	-117.4295
ak:021383kzbo	1.8	18 km S of Point Possession, Alaska	2021-03-11	20:09:43	60.7595	-150.6638
ak:021383kslg	2.0	60 km NW of Yakutat, Alaska	2021-03-11	20:08:54	59.9938	-140.3432
ak:021383k9kg	2.5	62 km NNW of Yakutat, Alaska	2021-03-11	20:06:08	60.0279	-140.31
nc:73533926	0.4	9km WNW of Cobb, CA	2021-03-11	19:55:16	38.8644981	-122.8166656
ok:2021exop	1.5	7 km ESE of Ratliff City, Oklahoma	2021-03-11	19:38:16	34.414	-97.44
nn:00802417	1.3	34 km SE of Mina, Nevada	2021-03-11	19:29:05	38.1589	-117.851
nc:73533921	0.5	5km NW of The Geysers, CA	2021-03-11	19:28:49	38.8050003	-122.8078308
mb:80491119	1.0	38 km NE of Spencer, Idaho	2021-03-11	19:23:06	44.6476667	-111.9078333
nc:73533916	0.4	6km WNW of The Geysers, CA	2021-03-11	19:20:26	38.8016663	-122.8144989
hv:72380267	1.7	28 km E of Honaunau	2021-03-11	19:09:11	19.4693336486816	-155.59700012207
uw:61717601	0.5	12 km NE of Lake Cavanaugh, Washington	2021-03-11	18:59:23	48.3928333333333	-121.8865
nc:73533911	0.3	5km NNW of The Geysers, CA	2021-03-11	18:57:33	38.818	-122.7805
us:7000di6z	4.6	87 km W of San Antonio de los Cobres, Argentina	2021-03-11	18:48:26	-24.2742	-67.1743
ak:021382m7tf	1.3	34 km NNE of Fox, Alaska	2021-03-11	18:47:22	65.2287	-147.2427
nc:73533906	1.1	3km SE of San Ardo, CA	2021-03-11	18:44:23	36.001	-120.8845
ak:021382kd1t	1.7	43 km S of Denali National Park, Alaska	2021-03-11	18:38:57	63.1502	-151.6242
nc:73533901	0.9	10km NW of The Geysers, CA	2021-03-11	18:38:40	38.8381653	-122.8379974
nc:73533896	0.3	8km NW of The Geysers, CA	2021-03-11	18:23:52	38.8313333	-122.8183333
ak:021382h2pb	2.1	137 km NNW of Yakutat, Alaska	2021-03-11	18:23:22	60.6406	-140.8802
uu:60429112	1.8	15 km SSE of Sunnyside, Utah	2021-03-11	18:02:00	39.4258333	-110.3218333
nc:73533876	0.8	6km NW of The Geysers, CA	2021-03-11	17:50:38	38.8181648	-122.8036652
nm:60326857	1.6	1 km WNW of Cooter, Missouri	2021-03-11	17:50:27	36.051	-89.8203333
nc:73533871	0.6	6km WNW of Cobb, CA	2021-03-11	17:49:22	38.837	-122.7851667
nc:73533866	0.8	7km W of Cobb, CA	2021-03-11	17:48:02	38.8313332	-122.8075027
ci:39577463	1.0	3km SSW of Lytle Creek, CA	2021-03-11	17:47:13	34.2318333	-117.5071667
av:91206746	0.4	25 km W of Dutch Harbor, Alaska	2021-03-11	17:44:46	53.881	-166.9365
hv:72380182	2.3	10 km SW of Leilani Estates, Hawaii	2021-03-11	17:39:48	19.3924999237061	-154.973327636719
av:91021478	0.2	10 km S of Atka, Alaska	2021-03-11	17:35:44	52.1006666666667	-174.225666666667
ci:39577447	1.9	14km SW of Searles Valley, CA	2021-03-11	17:35:12	35.6745	-117.5038333
tx:2021exkh	2.2	53 km SSW of Whites City, New Mexico	2021-03-11	17:28:02	31.72110244	-104.5687499
ok:2021exka	1.2	6 km W of Arcadia, Oklahoma	2021-03-11	17:20:28	35.66533333	-97.40016667
av:91021483	1.2	25 km W of Dutch Harbor, Alaska	2021-03-11	17:17:18	53.879	-166.930166666667
av:91206721	1.2	25 km W of Dutch Harbor, Alaska	2021-03-11	17:17:18	53.8791666666667	-166.928
nc:73533856	1.4	40km NNE of Toms Place, CA	2021-03-11	17:13:16	37.911	-118.5551667
ok:2021exjh	1.9	6 km SW of Dibble, Oklahoma	2021-03-11	16:57:55	34.99116667	-97.67433333
ci:39577399	0.9	18km SSW of Searles Valley, CA	2021-03-11	16:48:37	35.6126667	-117.4556667
